merchant_id,mcc,POI_count,POI_diversity,merchant_district_mean_household_income,merchant_district_population,performance_label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
39,5411,63,1.508728607,4513,396729,medium-performing,-0.20069866,-0.2785149,0.27416572,-0.024736859,0.08970765,-0.1472589,0.1879743,-0.23291762,0.21038283,-0.05322686,0.24188544,-0.38262546,-0.20956999,-0.34529698,0.441594,0.54077643,-0.33593884,0.123972155,-0.36893326,0.2601793,0.6077597,0.07840138,-0.27656108,-0.3991393,-0.23683251,0.048441056,0.010265119,0.25251117,0.063527815,0.19071393,0.049463656,-0.19678889,0.46135226,0.05821779,0.032632537,0.14219043,-0.057762485,-0.26910287,0.37035942,0.26629594,0.21847959,0.05505009,-0.50403243,-0.14038408,0.5283876,0.17244712,0.005750576,-0.48439577,0.001735715,-0.29495817,-0.01612937,0.14071448,-0.11020174,0.23699518,-0.39529765,0.062409546,0.046014603,0.21078576,-0.15006082,-0.12721543,-0.096529104,0.46763834,0.26831317,-0.03798967,0.08949239,-0.09969414,-0.102054246,0.13800088,-0.08877777,-0.2590094,-0.17097616,-0.032953165,0.071032204,-0.3524459,0.082166724,-0.26092884,-0.11235523,-0.13397177,0.10922704,0.05461754,-0.35314736,-0.09136784,0.156755,0.2722614,0.33707896,0.004729109,0.10710094,-0.27097964,-0.16671617,-0.25496668,-0.45052713,0.16713089,-0.078296944,-0.003856217,-0.3344451,-0.021538738,-0.27060628,0.09939111,-0.11118558,-0.12372033,-0.44234264,0.04445367,-0.30665636,0.1975508,-0.0987061,0.21532245,-0.2207474,-0.023601018,0.08469324,-0.06976221,0.018941311,0.05709539,-0.37332606,0.15161428,-0.010444786,-0.3366806,0.2979278,-0.19007409,0.2946248,0.010170907,-0.3774598,-0.1858168,-0.21459392,-0.09516805,-0.17674996,-0.021497382,0.000786498,-0.496865
40,5411,20,1.051256319,2372,180524,medium-performing,0.14083603,-0.16859479,0.16883262,-0.07681609,0.23106498,-0.026252626,0.18319258,-0.09104988,-0.09963526,0.17115618,0.055688716,0.025348647,0.13001549,-0.062753126,0.053324476,-0.05545992,-0.2035161,-0.35030493,-0.4217073,0.7061567,0.46805316,-0.030240629,-0.2681383,-0.10560718,-0.12732218,0.16311468,-0.3821561,0.10323288,0.17597075,0.021061901,0.106694065,-0.039171536,0.15430863,-0.26444188,0.18411888,-0.20946996,0.09845303,-0.06866065,-0.08980949,0.31669182,0.1806352,0.32423097,-0.024009924,-0.032543514,0.14340863,-0.15410562,0.16044788,-0.0811745,-0.11634875,-0.15082328,0.4157877,-0.16012439,-0.27885464,0.075814545,-0.034900375,-0.22280805,0.17165795,-0.09201117,-0.0920334,-0.111480124,-0.10307549,-0.044445667,0.03474434,0.1504809,0.19609989,0.061375562,0.30025,-0.077932216,0.3554815,0.051061414,0.087091826,-0.32601565,-0.39702404,-0.085540384,0.1532498,-0.12905192,-0.005867124,0.08514768,-0.039754797,0.081606135,-0.19414622,-0.006763365,0.009831587,0.11088361,0.26387274,0.43574914,-0.14416517,-0.2455033,0.13241065,0.08240584,-0.27571148,0.102961324,-0.16832222,-0.11462781,0.098246135,0.3097084,-0.24791819,-0.014748693,-0.0870697,0.29997805,-0.26660582,0.3586579,-0.3035883,-0.23895712,-0.12522748,0.19260034,-0.29268384,-0.18216021,0.309643,0.10696695,0.07480389,-0.08453669,0.037183788,-0.02498575,-0.07432135,0.34986547,0.37919137,0.29625824,-0.094918944,0.057390895,0.12818281,-0.21902363,-0.1924775,0.08039799,0.016424466,0.13753663,-0.013610977,0.016199633
41,5411,37,1.779724112,3637,699901,medium-performing,0.3398977,-0.03490446,0.2919741,-0.11455062,0.4103877,-0.27225617,-0.13243438,-0.012782776,0.15474392,0.15282513,-0.028248895,-0.0753643,0.014590451,-0.3104141,0.1433519,0.4928791,-0.3184475,-0.047760703,-0.2690491,0.10876758,0.011940246,0.03725247,-0.13927604,-0.2347832,-0.25388786,0.33175877,0.07812662,0.20359626,0.071165554,-0.3235072,-0.07813125,0.069605395,-0.25926438,-0.1550574,-0.030853134,0.20037155,-0.02261952,-0.09943443,-0.32609227,0.015378919,-0.15391843,0.43560842,-0.23336177,-0.25390598,0.37645385,-0.050800305,-0.34043452,-0.02413161,0.05032287,0.3778535,-0.015010497,0.17896077,0.19062193,-0.030871704,-0.2562115,-0.2483759,0.3410662,-0.12734652,-0.23014337,0.1676901,-0.40493095,0.19144829,-0.11975108,0.09220676,0.34172735,0.07420663,0.010240454,0.15751538,-0.038008746,-0.1574087,0.087690815,0.056690637,-0.36254057,-0.118867345,0.1449275,-0.15403122,-0.2737986,-0.14174166,-0.2655134,0.14453745,-0.09238097,-0.267043,0.099493966,0.11909471,-0.045145985,0.031569753,0.40932626,-0.12443455,0.088350534,0.11416395,-0.34508243,-0.1325501,0.28319448,0.07023812,0.004038778,0.20165153,0.03580853,-0.2950396,0.007839306,-0.13538721,0.038807813,-0.007436344,0.16038997,0.07115605,0.43405965,-0.1441205,0.1942813,0.08127847,0.1848768,-0.026438199,0.09233405,-0.10664887,-0.011585457,0.08127116,0.11164561,-0.08803997,0.04923189,-0.17181402,0.17374593,0.13783842,-0.04141273,-0.403048,0.034072656,0.07353511,-0.27127993,0.06558291,-0.03693646,0.1789842
42,5691,110,1.277440644,4670,381114,well-performing,-0.09657776,-0.11651017,0.21363893,0.07554259,0.24733484,-0.16930942,0.10381193,0.1552182,-0.16544119,0.2568273,-0.038959287,-0.14903793,0.13368548,-0.12054712,0.11228792,0.402604,-0.089409225,-0.03674878,-0.031852696,0.019275416,0.014205555,0.1977234,-0.005363926,-0.37039256,-0.29781348,0.20033231,-0.14014527,0.24256718,0.08118595,0.0909951,-0.12091226,-0.04105539,0.074131265,0.010841147,0.052805386,-0.09821534,0.2647682,0.007927708,0.05522236,-0.023571623,0.08867247,0.15452622,0.2537267,-0.038855333,0.03874404,0.09394891,-0.35475892,-0.058677696,0.16915654,-0.026614225,0.19923396,-0.06325256,0.13963833,0.049116872,-0.22959313,-0.16387552,0.21572915,0.031045603,-0.15725793,-0.29793838,-0.34179926,0.1385879,-0.0468476,0.023595117,0.16578405,-0.093535915,0.12414286,0.12900633,0.06393585,0.076721214,0.13888249,-0.059912864,-0.4991479,0.05557286,0.008287104,0.049459763,-0.102026016,-0.054041784,-0.0848574,0.10410533,-0.06542171,0.047502548,-0.0732891,0.1656931,0.100943156,0.22534227,0.1956313,-0.40921572,0.082846664,0.030078536,-0.24311946,-0.029084854,0.076515764,0.11991045,0.008071713,0.24361861,-0.14220978,-0.12428292,0.045798477,-0.11722101,-0.38074937,0.03554337,-0.17491294,0.048173703,0.078683235,0.0227546,0.031532697,0.094375186,-0.01663128,-0.061402883,0.18564183,-0.13023733,0.14422092,0.05213491,-0.018921869,0.06310432,0.09897793,0.1341609,0.18649124,-0.040439967,-0.19680803,-0.04105774,0.05125402,-0.1179899,-0.04612829,0.045271326,-0.075101316,0.057835385
43,5691,88,0.992109765,3055,698260,poorly-performing,0.30871254,0.07363373,0.46235487,0.09326507,0.2379359,-0.2682406,-0.18149361,0.23299304,-0.036772918,0.4287978,-0.08460679,-0.060117636,0.27544567,-0.11758644,0.030257773,-0.1562585,-0.1358052,0.2910886,-0.15791315,0.18397355,0.075130865,0.11246444,0.037561186,-0.30162537,-0.6405063,0.48455757,-0.22375084,0.29295242,0.46755928,-0.10243976,-0.23549563,-0.14764169,-0.39733866,0.20226716,0.11322675,-0.050260838,0.13799202,0.12371114,-0.38667858,-0.15767622,-0.2143007,0.040680896,-0.16262184,-0.33231395,0.26102316,0.12398994,-0.066429295,-0.19812222,0.017710455,0.09730289,0.24487416,-0.2328445,-0.011935973,-0.00778759,-0.1943402,-0.35867023,0.5952097,-0.14662915,0.026116487,-0.2870494,-0.08973312,0.34086713,-0.05724698,0.20000736,0.284703,0.21756628,0.12612092,0.40749657,0.19325247,0.016202314,-0.13265103,0.00364024,-0.54151887,-0.049311493,0.30972102,-0.31511924,-0.16979983,-0.14118192,-0.42267287,-0.0225514,-0.23167312,-0.41772756,-0.15646748,0.26231185,0.38167477,0.26198828,0.46768796,-0.17914619,0.3644306,0.2238647,-0.44249862,0.10712608,0.20920464,0.19215204,-0.25162107,0.12924251,0.37000597,-0.20768537,-0.12312129,0.08639399,-0.056514464,0.049085245,0.1878946,-0.36851364,0.1569094,-0.2635223,-0.07411166,0.24113001,0.33047444,0.050398167,-0.25681263,-0.023312485,-0.058355924,-0.04145872,-0.17612448,0.20625299,0.06777195,0.17582273,0.42875135,0.04467995,-0.24794862,-0.020066526,-0.20340404,0.05128554,-0.08255432,-0.21294978,0.09757694,0.27027947
44,5411,73,1.312206246,3662,435682,medium-performing,-0.13302544,-0.18412532,-0.004781188,0.11823064,0.37177488,0.24316302,0.3092437,-0.28454491,-0.161071,0.085764505,0.2929385,0.108601406,-0.22014965,-0.20886579,0.43358034,-0.017502373,-0.10191174,0.05165673,-0.35259816,0.34377384,0.17357485,0.027484471,-0.39580968,0.001047247,-0.07354628,0.06035696,-0.45196986,0.17435767,0.043827802,0.055767674,0.04126218,0.14017515,0.3252264,0.073133424,0.15200256,0.124276064,0.22119647,-0.18343283,-0.07912533,0.29927483,-0.20356183,0.075542286,-0.054937072,0.0845086,0.21231328,-0.17142224,-0.017961187,0.11975943,0.08372033,-0.2065533,0.18019699,-0.053663045,-0.23308587,0.046896793,0.018106151,0.17621215,0.07820321,-0.16159093,-0.11443759,0.09485646,0.15268315,-0.13492209,0.30234727,-0.08404767,0.2207537,0.056959473,0.6085514,-0.44040856,-0.16584784,-0.2697009,-0.16527063,-0.5009616,-0.13492173,-0.17179959,0.36529297,-0.12717107,-0.26752883,-0.09087707,-0.15583542,-0.112082526,-0.35061994,-0.22224557,0.046034012,0.28673553,0.117402494,0.41771466,-0.045441438,-0.17486882,0.18378961,0.09391759,-0.08005497,0.030733678,-0.015889192,-0.26803774,0.12381657,0.17347069,-0.119529784,-0.09851599,-0.09715802,0.34766957,-0.10634496,0.10559421,0.060195737,0.019750208,-0.031004816,0.2664705,-0.26867422,0.29161885,0.20250116,-0.14910816,0.22568727,-0.057064682,0.09539519,-0.009172794,-0.11885461,0.27500418,-0.25389272,0.22622004,-0.12416085,0.13767962,0.013842834,0.09538346,-0.29971877,0.26246122,-0.099041216,-0.032712154,-0.2939029,-0.05473239
45,5691,0,0,4327,314670,medium-performing,0.20237751,-0.33498782,-0.029845394,0.001381174,0.26500422,-0.01021455,0.21592613,-0.13041522,-0.062061623,0.22776298,0.24452935,0.16479538,-0.10100121,-0.035842247,0.34135333,-0.038310308,-0.14926873,-0.13728544,-0.39360785,0.6548118,0.37895152,0.09930745,-0.36841795,-0.2522278,-0.07198453,-0.13993311,-0.46632817,0.11508656,0.14494166,0.002114997,0.25609928,0.2509748,0.18520586,-0.072603025,0.31358892,0.15907504,0.3412933,-0.10507343,-0.2169818,0.4638064,0.008900153,0.28626576,-0.013915249,0.086109005,-0.043863326,-0.11564451,0.18522388,-0.004901869,-0.14694475,-0.3178287,0.18584815,0.03229395,-0.009800897,-0.024982478,-0.015635528,0.13979268,0.13063942,0.004022696,0.07877032,-0.16181965,0.1367511,-0.15120775,0.22891816,0.12222467,0.093692325,0.20198657,0.6383769,-0.1080518,-0.04220643,0.020145828,-0.23144586,-0.5950379,-0.39768565,-0.11562502,0.16325372,-0.20030005,-0.20946671,-0.059617594,-0.25282615,-0.06828372,-0.19902277,-0.2253244,-0.117244765,0.265381,0.2049908,0.56946266,-0.1572321,-0.27404925,0.39947367,0.082337044,-0.2087812,-0.23645756,0.06629463,-0.15598157,0.07889918,0.39454737,-0.36498314,-0.2107227,-0.07353671,0.25651097,-0.09411886,0.24943164,-0.12700412,-0.009457368,-0.019862492,0.3531305,-0.32309777,0.18236458,0.3235272,0.003896068,0.20954527,-0.15015896,0.04458828,-0.079458274,0.060275912,0.1566116,0.11568831,0.25528297,-0.18720698,-0.01957964,-0.06529236,-0.13289328,-0.34268546,0.021679642,-0.0692113,-0.008217401,-0.111106455,-0.023229418
46,5691,248,1.332878749,6987,533570,medium-performing,0.19926777,-0.08780424,0.35135418,-0.17910546,0.4250666,-0.06470361,0.09769162,-0.05684592,0.164934,-0.12223391,0.1733255,0.13244607,0.10001426,-0.014370365,0.49113432,0.37793747,0.049862273,0.053887893,-0.09231409,-0.1273449,0.22873724,0.14968422,-0.38302884,-0.1874778,-0.39394292,0.1186632,0.118069954,-0.03402116,0.05998332,-0.4380437,0.03380319,-0.21739501,-0.19584581,-0.19151016,0.04562384,0.092561126,0.09207498,0.071239166,-0.25907913,-0.13484648,0.28285658,0.16900705,-0.14740257,0.3217721,0.41627797,-0.19269577,-0.07464726,-0.29254562,0.032176156,0.22366855,-0.1123727,-0.11160041,0.22735392,0.018573629,-0.15457961,-0.1340227,0.20131238,-0.23755488,-0.4993784,0.21424872,-0.20284241,0.46055517,-0.24193047,0.14147298,0.32715106,0.08370496,0.03970975,0.2577937,-0.051807985,-0.3063574,0.012524116,-0.040109515,-0.33351243,-0.34061983,0.20541991,-0.07698208,-0.58035386,-0.21844435,0.01689555,0.120552085,-0.11911441,-0.3756304,0.55372494,0.116244696,-0.31129277,-0.012441917,0.39956102,-0.15087242,0.3884456,0.2209952,-0.2722657,0.004313056,-0.15602295,0.4391702,-0.09456274,-0.0759349,0.07312017,-0.2556472,-0.2320112,0.15613805,-0.09617415,-0.10149541,-0.1813445,-0.32520166,0.26024774,-0.09153486,0.19024527,-0.023698686,0.19284204,-0.14146838,0.34448358,-0.20418398,-0.009195741,0.06256116,-0.045943927,-0.026533958,0.0954351,-0.032828443,0.023791352,0.014816095,-0.10963836,-0.3277705,0.044338208,0.08952191,-0.43801442,0.043752436,0.04749581,-0.040973935
47,5541,86,1.103247199,3567,770393,poorly-performing,-0.59525084,-0.32204497,0.076399,0.22482102,-0.003571657,-0.084537655,0.23394443,-0.27656165,-0.05392141,0.08416217,0.17809775,-0.06823861,-0.2640496,-0.699175,0.18892416,0.39696085,-0.12261174,0.26772234,-0.17016643,0.12291627,0.20259985,-0.01591368,-0.28954762,-0.29097146,-0.2820812,-0.13166974,-0.3384722,0.14590344,0.061954416,0.10356585,-0.20511305,0.102437325,0.6072689,0.30515757,-0.11541537,0.20426586,0.010758469,-0.15742765,0.048939437,0.22404276,0.14006521,0.16730551,-0.23220769,-0.062153947,0.33664557,-0.050358467,0.20152372,-0.2634039,-0.10673314,-0.10383308,-0.01529143,0.1371061,-0.07831651,-0.16020438,-0.087623514,-0.011561752,-0.063243546,0.1242994,0.055586293,0.11719118,-0.048305865,0.079756364,0.3251164,-0.09015349,0.003362506,0.09593783,0.13504341,-0.2558692,0.10347676,-0.3669668,-0.002833521,-0.08036815,-0.06892459,-0.39677027,0.16202046,-0.18987449,-0.06549045,-0.20709753,-0.07178589,-0.046854872,-0.38965604,0.03637849,0.24561526,0.21339485,0.13451564,0.14785579,0.023612292,-0.20023179,0.1400131,0.045448333,-0.003005225,0.11408919,-0.097547315,-0.43270078,0.1764527,-0.19749789,0.004441171,0.008048481,0.18053505,-0.014261213,-0.1716912,0.12151755,-0.16257343,0.08776137,-0.07278287,0.26202145,-0.20903854,0.09501193,0.23799007,-0.26540622,0.29815745,-0.057766873,0.20928755,0.16325283,-0.21770048,-0.26395243,-0.06281323,0.23376893,0.10835719,0.20149788,-0.22117911,-0.007119335,-0.13407435,0.34975454,0.007640732,0.029774003,-0.33110625,-0.22732708
48,5691,50,1.450546777,4327,314670,well-performing,0.043119807,-0.40225354,-0.024080792,0.006280651,0.18658818,-0.058165397,0.29848278,-0.17421976,-0.026046693,0.10122315,0.1926961,0.14638376,-0.1346532,-0.09783014,0.31660324,0.07319036,-0.007424495,-0.18154623,-0.35188422,0.44166484,0.34925905,0.21853772,-0.4736665,-0.13393831,-0.059068996,-0.21973538,-0.48152885,0.029181644,0.13013175,-0.11861807,0.2053789,0.25574097,0.14382446,-0.07730728,0.18026899,-0.033415478,0.2197084,-0.23404647,-0.29829222,0.434122,-0.07761164,0.34984106,0.010120309,0.09986732,0.045436315,-0.28961158,0.12642942,0.14110744,-0.15662092,-0.21764162,0.03677612,0.0343791,-0.014896803,-0.10290225,0.11437817,0.25737053,0.005667663,0.000832916,-0.06837247,0.07449924,-0.14572363,-0.11724139,0.17711487,0.13700128,0.24240461,0.08989021,0.55754346,0.015042502,0.12111711,-0.00162319,-0.16978905,-0.45263845,-0.33189344,-0.14577247,0.081030555,-0.16420303,-0.21217626,0.03515031,-0.20613842,0.014254826,-0.12033023,-0.35435933,-0.01190952,0.26079205,0.1345275,0.53699046,-0.12282287,-0.23837195,0.41886133,0.085904695,-0.101666056,-0.17743951,-0.033921506,-0.09679656,0.13067718,0.3678737,-0.3172251,-0.21111552,-0.09878838,0.19036178,-0.08759255,0.13159622,-0.19424258,-0.04878469,-0.023532914,0.32500565,-0.33907524,0.07944741,0.2481052,-0.055296943,0.34717146,-0.20617753,0.11118662,0.05694413,-0.09682708,0.16119203,0.13540888,0.14488418,-0.25338283,-0.078967735,-0.026962845,-0.29343796,-0.1792106,0.07676045,-0.1177792,0.10015356,0.040459767,0.021980725
49,5411,192,1.090287859,2187,528514,medium-performing,-0.13743466,-0.26400027,0.4340797,0.19942279,0.22628006,-0.30700508,0.17682123,-0.008021017,0.004641136,0.13569067,0.061890583,-0.15188938,0.21399525,-0.20942543,-0.017020503,0.37269774,-0.23042451,-0.21077761,-0.28822148,0.3675071,0.15821645,0.14465421,-0.111684434,-0.3074378,-0.20484982,0.26974568,-0.20035605,0.24158177,0.14413258,0.21818389,-0.08090049,0.019221328,0.12989515,-0.09804258,0.021764686,-0.2929634,0.16346215,-0.07107044,0.21554765,0.28750992,0.05809595,0.11400378,0.22089297,-0.07936127,0.15011464,0.042633492,0.036464944,-0.22125366,0.20827737,-0.08347583,0.34740672,-0.17453097,-0.19588801,0.012347406,-0.2888713,-0.2286817,0.14134757,0.08944268,-0.1791157,-0.23376884,-0.46883157,-0.047468323,-0.012398839,0.11454528,0.017459078,-0.06549025,0.12270434,0.016276035,0.28204167,0.14808647,0.17015168,-0.09091987,-0.712549,-0.009248373,-0.003671512,-0.042397697,-0.04402212,0.010603776,0.12891532,0.22301099,-0.1388669,0.18823881,0.07193205,0.18371718,0.119749345,0.3141381,-0.09497834,-0.4028888,-0.047366783,0.00479255,-0.26872933,0.17713821,-0.004362271,-0.077032715,0.10399104,0.18681458,-0.39089423,-0.06802926,-0.015122256,0.01949959,-0.41409722,0.16955498,-0.1911073,-0.023098318,-0.21577743,0.10505222,-0.02492263,-0.024572793,0.14079086,-0.07558938,0.014602878,-0.107351035,0.055178583,0.17512499,-0.047463976,0.077669375,0.25575164,0.28219023,0.17089085,0.14345767,-0.026661774,-0.085558705,-0.04975389,-0.030542983,0.13676374,0.19696885,-0.09182706,0.03824484
50,5411,40,1.797882687,5772,497586,poorly-performing,0.26538876,0.01075582,0.13557681,-0.04938329,-0.03040565,-0.24019907,-0.13870764,-0.08933663,0.21588539,0.24355319,0.11872652,0.000146189,0.29643878,-0.2949444,0.07245551,0.39927682,-0.11791828,0.041072782,-0.40190977,0.069977246,0.06519769,-0.033863537,0.097632565,-0.28159916,-0.50499636,0.29549715,-0.0412097,0.15570377,0.301605,-0.20916839,0.00240303,0.112307206,-0.093738995,0.06046425,-0.059794884,-0.18999021,0.04106901,-0.0494228,-0.33192995,-0.121532,-0.19743274,0.4112802,-0.35393226,-0.20967329,0.44985723,-0.09395372,-0.20810911,0.17853163,0.13591152,0.29986283,0.24562126,-0.08546532,-0.128539,0.1347822,-0.24640666,-0.20382775,0.45872608,-0.37251848,-0.30399492,0.08311059,-0.11487916,0.054196652,0.12721288,-0.08382716,0.14391099,0.14559115,0.26849532,0.2429073,0.15289405,-0.33303812,0.12341583,0.22887932,-0.33046874,-0.36556327,0.48359174,-0.23281634,-0.19904229,-0.07129079,-0.21723244,0.11209444,-0.13794233,-0.5737622,0.17529541,0.16820225,0.37780425,0.18421891,0.3057078,-0.07077476,0.2059379,0.18527524,-0.44806647,0.057084117,0.15853976,0.0753219,0.11072327,-0.08489683,0.34705755,-0.2946538,-0.020309351,0.09068914,0.016507413,0.24795106,0.23235115,0.19134693,0.34315997,0.06949918,0.286966,0.21941677,0.4456319,0.14467022,-0.21360213,-0.097802304,-0.113645054,-0.093470104,-0.4688338,0.17584662,0.011293889,-0.26118827,0.3544063,-0.12124792,0.028635435,0.00355111,-0.10019905,-0.11519508,-0.24948293,-0.073743,-0.2912783,0.17446569
51,5411,43,0.98174442,4120,463433,poorly-performing,0.13231397,0.088826716,0.108119234,-0.03616324,0.026271982,-0.19158255,-0.113690645,0.1071684,0.12309995,0.40484676,0.030412685,-0.003144928,0.21834213,-0.22447424,0.1596457,0.36271596,-0.010530155,0.17700031,-0.1653623,-0.19098392,-0.055235706,0.09343163,0.012858599,-0.43096992,-0.48694202,0.21126069,-0.046539508,0.2706,0.3419458,-0.26670626,-0.08289204,0.058804397,-0.13081813,0.27783906,-0.058838334,-0.07690806,0.1584353,-0.12457674,-0.34994018,-0.10574464,-0.18556684,0.45710546,-0.07755732,-0.2388227,0.34333584,0.006678531,-0.37474236,0.23624499,0.04194747,0.36311626,0.26463702,-0.115878806,0.008871416,0.07421906,-0.14630459,-0.19250344,0.44266418,-0.34721538,-0.2597065,0.10798802,-0.07247336,0.18060404,0.17128643,-0.12255712,0.23513427,0.1370388,0.34408313,0.4237433,0.091244705,-0.37729657,0.07200559,0.13124715,-0.32803905,-0.2657935,0.33821243,-0.14105026,-0.2826346,-0.11862142,-0.39779305,0.04516249,-0.1855011,-0.55880135,0.062758915,0.1634243,0.36912382,0.25476658,0.43053645,-0.16458803,0.35635707,0.27477825,-0.34095293,-0.004931897,0.13909711,0.10738562,0.026296424,0.056724623,0.34021354,-0.30788592,-0.056951888,-0.13902032,0.03038469,0.002008899,0.05535793,0.13166784,0.3851877,-0.010862378,0.17295764,0.30099094,0.3754648,0.09557284,-0.11956754,-0.12811343,0.03107453,-0.002670017,-0.5621489,0.14694345,-0.19659801,-0.2679589,0.29045764,-0.2179905,-0.19910154,-0.106460094,-0.003417475,-0.016241593,-0.2791209,-0.24553676,-0.3187957,0.16922462
52,5411,428,1.071118178,7822,274196,well-performing,-0.0696579,-0.021620184,0.16136035,0.0809337,0.25623575,-0.1640639,0.17313333,0.04416853,-0.0708091,0.10180086,0.102047734,-0.24333447,-0.02907137,-0.13649118,0.36071786,0.45525107,-0.11821933,-0.014665036,-0.07899961,0.14996867,0.27027142,0.23110458,-0.08742782,-0.406656,-0.25137642,0.13176434,0.056913827,0.18597619,-0.14260174,0.076229416,-0.03670718,-0.13725315,0.18086548,0.067245945,0.03609859,0.16220854,0.08535609,-0.21328919,0.23843788,0.012582873,0.17652245,0.032392994,-0.060390767,-0.15964623,0.23296894,0.19631007,-0.36590448,-0.08992544,-0.009517325,-0.055859387,0.029420907,0.026372885,0.21547933,0.1343809,-0.31261837,0.006862093,0.10402319,0.16364092,-0.18262863,-0.1745233,-0.2562868,0.24255818,0.040355053,-0.10597055,0.20136313,-0.19880603,-0.1388739,0.11972273,-0.051692363,0.015630938,-0.025910132,-0.041976657,-0.15043512,-0.08704097,0.04220159,-0.05493298,-0.1173859,-0.06704038,-0.040679414,0.09769696,-0.122487895,0.04996237,-0.1319951,0.2081024,0.12672263,0.108500555,0.28704923,-0.23678741,-0.105725855,-0.05076268,-0.25827545,-0.14991993,0.0584067,0.08949301,-0.21681342,0.19568935,-0.23661333,-0.072910294,-0.015374066,-0.058269884,-0.4235139,-0.19238675,-0.23472168,0.13989241,0.08512873,0.038850788,-0.11703216,0.18229248,-0.061448693,-0.09849399,0.12361973,-0.16954015,-0.080559164,0.04442503,0.023428945,-0.17719798,0.19615364,-0.09412534,0.19328247,-0.040709928,-0.27951685,-0.2307202,-0.100442894,-0.16460988,-0.19223744,0.021927295,-0.013354721,-0.13615
53,5691,65,1.408197626,7822,274196,poorly-performing,-0.16926174,0.044502884,0.04608297,0.21721719,0.32381833,-0.1454452,0.3226362,0.21505417,-0.3532517,0.25272444,-0.11907334,-0.3248494,-0.097926624,-0.21810636,0.42292187,0.30640608,-0.14327201,-0.07691685,-0.010017908,-0.004092832,0.08435103,0.18550429,-0.12703492,-0.45370102,-0.026405009,0.05291505,-0.09768609,0.4074038,-0.009683378,-0.20592675,-0.26237026,0.10166528,0.15682864,0.12859423,0.13960889,0.25860727,0.25874206,-0.22915646,0.16755015,0.063959934,0.21389492,0.09902621,0.2145029,-0.11688298,0.02105678,0.21373025,-0.617714,0.36374208,-0.032831647,0.08095375,-0.049968906,0.17330359,0.27526128,-0.034661755,-0.37688193,-0.06364848,-0.017950784,0.112797365,-0.20704255,-0.15536621,-0.18728507,0.08366942,0.23202778,-0.20201573,0.21878597,-0.101199776,0.19783033,0.15768059,0.025375439,-0.045878682,-0.10428939,-0.39822918,-0.31306964,0.029511573,0.09918914,-0.00288739,-0.11243643,-0.22875391,-0.23432538,0.04395322,-0.12638791,-0.01260867,-0.1933289,0.15601134,0.14719619,0.4383644,0.28658554,-0.34187335,0.2592249,0.054015603,0.06565985,-0.37127557,0.24252406,0.14028601,-0.3237766,0.31196323,-0.22574958,-0.16450867,-0.036722355,-0.08932968,-0.20838735,-0.29167807,-0.30921885,0.16556379,0.2749073,-0.098243944,-0.19175395,0.3669358,-0.16702531,-0.094072774,0.14963302,-0.28335062,0.26781893,0.041610263,-0.20687012,-0.0186337,-0.18322325,0.102708735,0.06832317,-0.18215367,-0.34241146,-0.15051582,-0.033799533,0.039997187,-0.0752473,0.00758773,-0.29653788,-0.028491694
54,5541,187,1.482046835,5772,497586,poorly-performing,0.10735802,-0.016461384,0.13756156,-0.03874933,-0.037699997,-0.20669918,0.007928212,-0.017351033,0.0993351,0.25760168,0.12582378,-0.0834701,0.237013,-0.32143945,0.11472034,0.52427727,-0.12231266,-0.006330091,-0.26450673,-0.051269747,-5.00E-05,-0.00685566,0.14580804,-0.27282518,-0.41062793,0.20296207,0.00457185,0.23114401,0.13682142,-0.1262024,-0.10158941,0.008153364,-0.10445348,0.13860092,-0.18482348,-0.07750324,0.13091984,-0.08819187,-0.33275265,-0.027402984,-0.2593497,0.47612995,-0.22684234,-0.33298635,0.41482514,-0.17639458,-0.35237867,0.19022748,0.15699704,0.36249354,0.2553718,-0.06344749,-0.055218827,0.14334252,-0.26758516,-0.15279958,0.4134399,-0.2988671,-0.3613673,-0.032274187,-0.26844865,0.1204145,0.09244125,-0.05422037,0.30806288,-0.06663079,0.22997181,0.24315192,0.1615352,-0.2784005,0.2002823,0.16666652,-0.36212185,-0.24002363,0.33058438,-0.093856506,-0.123022735,-0.15347745,-0.08294182,0.079349846,-0.040654812,-0.5013007,0.21131955,0.22428356,0.28482205,0.176065,0.27076322,-0.25987417,0.06627434,0.08868405,-0.35553798,0.07340456,0.25043923,0.15376918,0.114883274,0.003861616,0.26988626,-0.26872212,0.1210479,-0.17426094,-0.14774251,0.16388534,-0.01986996,0.31323612,0.45161608,0.04511657,0.25802416,0.067953,0.32229784,0.06703209,0.030519431,-0.0853328,-0.07718685,0.03576535,-0.36975458,0.012803442,0.019984404,-0.40413046,0.3320945,-0.1774843,-0.010570371,-0.11001804,0.044075616,-0.13853362,-0.2960023,-0.11371947,-0.28810847,0.20919916
